Type,Start,End,Duration,Start Conditions,Start Location,End Conditions,Notes,aStart,aEnd,timeToStart,timeToEnd
feed,2021-11-15T03:58Z,2021-11-15T04:12Z,00:13,00:13R,breast,,,2021-11-14T18:58Z,2021-11-14T19:12Z,27.966666666666665,28.2
sleep,2021-11-15T04:12Z,2021-11-15T07:33Z,3:21,,,,,2021-11-14T19:12Z,2021-11-14T22:33Z,28.2,31.55
sleep,2021-11-15T21:26Z,2021-11-16T01:51Z,4:25,,,,,2021-11-15T12:26Z,2021-11-15T16:51Z,21.433333333333334,25.85
feed,2021-11-16T01:51Z,2021-11-16T02:04Z,00:13,00:13R,breast,,,2021-11-15T16:51Z,2021-11-15T17:04Z,25.85,26.066666666666666
sleep,2021-11-16T02:04Z,2021-11-16T05:07Z,3:02,,,,,2021-11-15T17:04Z,2021-11-15T20:07Z,26.066666666666666,29.116666666666667
feed,2021-11-16T05:07Z,2021-11-16T05:15Z,00:08,,breast,00:08L,,2021-11-15T20:07Z,2021-11-15T20:15Z,29.116666666666667,29.25
sleep,2021-11-16T05:15Z,2021-11-16T08:27Z,3:11,,,,,2021-11-15T20:15Z,2021-11-15T23:27Z,29.25,32.45
sleep,2021-11-16T20:35Z,2021-11-17T03:19Z,6:44,,,,,2021-11-16T11:35Z,2021-11-16T18:19Z,20.583333333333332,27.316666666666666
feed,2021-11-17T03:19Z,2021-11-17T03:33Z,00:14,00:14R,breast,,,2021-11-16T18:19Z,2021-11-16T18:33Z,27.316666666666666,27.55
sleep,2021-11-17T03:33Z,2021-11-17T07:31Z,3:58,,,,,2021-11-16T18:33Z,2021-11-16T22:31Z,27.55,31.516666666666666
sleep,2021-11-17T08:45Z,2021-11-17T09:30Z,0:45,,,,,2021-11-16T23:45Z,2021-11-17T00:30Z,32.75,33.5
sleep,2021-11-17T19:09Z,2021-11-17T23:14Z,4:04,,,,,2021-11-17T10:09Z,2021-11-17T14:14Z,19.15,23.233333333333334
feed,2021-11-17T23:14Z,2021-11-17T23:34Z,00:20,00:11R,breast,00:08L,,2021-11-17T14:14Z,2021-11-17T14:34Z,23.233333333333334,23.566666666666666
sleep,2021-11-17T23:48Z,2021-11-18T05:11Z,5:22,,,,,2021-11-17T14:48Z,2021-11-17T20:11Z,23.8,29.183333333333334
feed,2021-11-18T05:20Z,2021-11-18T05:42Z,00:22,00:15R,breast,00:06L,,2021-11-17T20:20Z,2021-11-17T20:42Z,29.333333333333332,29.7
sleep,2021-11-18T05:42Z,2021-11-18T08:28Z,2:45,,,,,2021-11-17T20:42Z,2021-11-17T23:28Z,29.7,32.46666666666667
sleep,2021-11-18T19:50Z,2021-11-18T22:17Z,2:27,longTimeToFallAsleep,onOwnInBed,,,2021-11-18T10:50Z,2021-11-18T13:17Z,19.833333333333332,22.283333333333335
feed,2021-11-18T22:20Z,2021-11-18T22:47Z,00:27,00:15R,breast,00:12L,,2021-11-18T13:20Z,2021-11-18T13:47Z,22.333333333333332,22.783333333333335
sleep,2021-11-18T22:50Z,2021-11-19T03:02Z,4:12,,,,,2021-11-18T13:50Z,2021-11-18T18:02Z,22.833333333333332,27.033333333333335
feed,2021-11-19T03:03Z,2021-11-19T03:13Z,00:10,00:10R,breast,,,2021-11-18T18:03Z,2021-11-18T18:13Z,27.05,27.216666666666665
sleep,2021-11-19T03:13Z,2021-11-19T06:12Z,2:58,,nursing,,,2021-11-18T18:13Z,2021-11-18T21:12Z,27.216666666666665,30.2
sleep,2021-11-19T20:00Z,2021-11-20T01:16Z,5:16,,,,,2021-11-19T11:00Z,2021-11-19T16:16Z,20,25.266666666666666
feed,2021-11-20T01:17Z,2021-11-20T01:27Z,00:10,00:10R,breast,,,2021-11-19T16:17Z,2021-11-19T16:27Z,25.283333333333335,25.45
sleep,2021-11-20T01:28Z,2021-11-20T04:54Z,3:26,,,,,2021-11-19T16:28Z,2021-11-19T19:54Z,25.466666666666665,28.9
feed,2021-11-20T04:54Z,2021-11-20T05:06Z,00:11,,breast,00:11L,,2021-11-19T19:54Z,2021-11-19T20:06Z,28.9,29.1
sleep,2021-11-20T05:06Z,2021-11-20T07:02Z,1:55,,,,,2021-11-19T20:06Z,2021-11-19T22:02Z,29.1,31.033333333333335
sleep,2021-11-20T08:25Z,2021-11-20T09:15Z,0:50,,,,,2021-11-19T23:25Z,2021-11-20T00:15Z,32.416666666666664,33.25
sleep,2021-11-20T19:58Z,2021-11-20T20:27Z,0:29,,,,,2021-11-20T10:58Z,2021-11-20T11:27Z,19.966666666666665,20.45
sleep,2021-11-20T21:09Z,2021-11-21T01:26Z,4:17,,,,,2021-11-20T12:09Z,2021-11-20T16:26Z,21.15,25.433333333333334
feed,2021-11-21T01:26Z,2021-11-21T01:35Z,00:08,00:08R,breast,,,2021-11-20T16:26Z,2021-11-20T16:35Z,25.433333333333334,25.583333333333332
sleep,2021-11-21T01:35Z,2021-11-21T05:39Z,4:04,,,,,2021-11-20T16:35Z,2021-11-20T20:39Z,25.583333333333332,29.65
feed,2021-11-21T05:39Z,2021-11-21T05:50Z,00:11,,breast,00:11L,,2021-11-20T20:39Z,2021-11-20T20:50Z,29.65,29.833333333333332
sleep,2021-11-21T05:50Z,2021-11-21T06:45Z,0:54,,,,,2021-11-20T20:50Z,2021-11-20T21:45Z,29.833333333333332,30.75
sleep,2021-11-21T08:20Z,2021-11-21T08:53Z,0:32,,,,,2021-11-20T23:20Z,2021-11-20T23:53Z,32.333333333333336,32.88333333333333
sleep,2021-11-21T20:39Z,2021-11-22T02:37Z,5:57,,,,,2021-11-21T11:39Z,2021-11-21T17:37Z,20.65,26.616666666666667
feed,2021-11-22T02:37Z,2021-11-22T02:46Z,00:09,00:09R,breast,,,2021-11-21T17:37Z,2021-11-21T17:46Z,26.616666666666667,26.766666666666666
sleep,2021-11-22T02:46Z,2021-11-22T05:57Z,3:11,,,,,2021-11-21T17:46Z,2021-11-21T20:57Z,26.766666666666666,29.95
feed,2021-11-22T05:57Z,2021-11-22T06:10Z,00:12,,breast,00:12L,,2021-11-21T20:57Z,2021-11-21T21:10Z,29.95,30.166666666666668
sleep,2021-11-22T20:26Z,2021-11-23T02:36Z,6:09,,,,,2021-11-22T11:26Z,2021-11-22T17:36Z,20.433333333333334,26.6
feed,2021-11-23T02:36Z,2021-11-23T02:48Z,00:11,00:11R,breast,,,2021-11-22T17:36Z,2021-11-22T17:48Z,26.6,26.8
sleep,2021-11-23T02:48Z,2021-11-23T06:02Z,3:14,,,,,2021-11-22T17:48Z,2021-11-22T21:02Z,26.8,30.033333333333335
feed,2021-11-23T06:02Z,2021-11-23T06:11Z,00:08,,breast,00:08L,,2021-11-22T21:02Z,2021-11-22T21:11Z,30.033333333333335,30.183333333333334
sleep,2021-11-23T06:11Z,2021-11-23T08:03Z,1:51,,,,,2021-11-22T21:11Z,2021-11-22T23:03Z,30.183333333333334,32.05
feed,2021-11-23T22:28Z,2021-11-23T22:47Z,00:19,00:09R,breast,00:09L,,2021-11-23T13:28Z,2021-11-23T13:47Z,22.466666666666665,22.783333333333335
sleep,2021-11-23T22:48Z,2021-11-24T02:27Z,3:38,,,,,2021-11-23T13:48Z,2021-11-23T17:27Z,22.8,26.45
feed,2021-11-24T02:27Z,2021-11-24T02:42Z,00:15,00:10R,breast,00:05L,,2021-11-23T17:27Z,2021-11-23T17:42Z,26.45,26.7
sleep,2021-11-24T02:52Z,2021-11-24T06:34Z,3:41,,,,,2021-11-23T17:52Z,2021-11-23T21:34Z,26.866666666666667,30.566666666666666
sleep,2021-11-24T07:40Z,2021-11-24T08:39Z,0:59,,,,,2021-11-23T22:40Z,2021-11-23T23:39Z,31.666666666666668,32.65
feed,2021-11-24T22:07Z,2021-11-24T22:28Z,00:20,00:11R,breast,00:09L,,2021-11-24T13:07Z,2021-11-24T13:28Z,22.116666666666667,22.466666666666665
sleep,2021-11-24T22:28Z,2021-11-25T02:27Z,3:59,,,,,2021-11-24T13:28Z,2021-11-24T17:27Z,22.466666666666665,26.45
feed,2021-11-25T02:28Z,2021-11-25T02:53Z,00:25,00:12R,breast,00:12L,,2021-11-24T17:28Z,2021-11-24T17:53Z,26.466666666666665,26.883333333333333
sleep,2021-11-25T02:57Z,2021-11-25T07:11Z,4:13,,,,,2021-11-24T17:57Z,2021-11-24T22:11Z,26.95,31.183333333333334
feed,2021-11-25T07:11Z,2021-11-25T07:25Z,00:14,00:14R,breast,,,2021-11-24T22:11Z,2021-11-24T22:25Z,31.183333333333334,31.416666666666668
sleep,2021-11-25T08:40Z,2021-11-25T09:15Z,0:35,,,,,2021-11-24T23:40Z,2021-11-25T00:15Z,32.666666666666664,33.25
sleep,2021-11-25T19:08Z,2021-11-25T21:58Z,2:49,,,,,2021-11-25T10:08Z,2021-11-25T12:58Z,19.133333333333333,21.966666666666665
feed,2021-11-25T22:00Z,2021-11-25T22:20Z,00:20,00:10R,breast,00:10L,,2021-11-25T13:00Z,2021-11-25T13:20Z,22,22.333333333333332
sleep,2021-11-25T22:16Z,2021-11-26T02:58Z,4:42,,,,,2021-11-25T13:16Z,2021-11-25T17:58Z,22.266666666666666,26.966666666666665
feed,2021-11-26T02:59Z,2021-11-26T03:15Z,00:16,00:16R,breast,,,2021-11-25T17:59Z,2021-11-25T18:15Z,26.983333333333334,27.25
sleep,2021-11-26T03:17Z,2021-11-26T06:23Z,3:06,,,,,2021-11-25T18:17Z,2021-11-25T21:23Z,27.283333333333335,30.383333333333333
feed,2021-11-26T06:20Z,2021-11-26T06:50Z,00:30,00:10R,breast,00:20L,,2021-11-25T21:20Z,2021-11-25T21:50Z,30.333333333333332,30.833333333333332
sleep,2021-11-26T07:00Z,2021-11-26T08:00Z,1:00,,,,,2021-11-25T22:00Z,2021-11-25T23:00Z,31,32
feed,2021-11-26T21:57Z,2021-11-26T22:18Z,00:20,00:10R,breast,00:09L,,2021-11-26T12:57Z,2021-11-26T13:18Z,21.95,22.3
sleep,2021-11-26T22:18Z,2021-11-27T02:38Z,4:20,,,,,2021-11-26T13:18Z,2021-11-26T17:38Z,22.3,26.633333333333333
feed,2021-11-27T02:38Z,2021-11-27T02:57Z,00:18,00:11R,breast,00:07L,,2021-11-26T17:38Z,2021-11-26T17:57Z,26.633333333333333,26.95
sleep,2021-11-27T02:57Z,2021-11-27T07:23Z,4:26,,,,,2021-11-26T17:57Z,2021-11-26T22:23Z,26.95,31.383333333333333
sleep,2021-11-27T08:57Z,2021-11-27T09:40Z,0:42,,,,,2021-11-26T23:57Z,2021-11-27T00:40Z,32.95,33.666666666666664
sleep,2021-11-27T21:27Z,2021-11-28T01:39Z,4:11,,,,,2021-11-27T12:27Z,2021-11-27T16:39Z,21.45,25.65
feed,2021-11-28T01:39Z,2021-11-28T01:48Z,00:08,00:08R,breast,,,2021-11-27T16:39Z,2021-11-27T16:48Z,25.65,25.8
sleep,2021-11-28T01:48Z,2021-11-28T05:57Z,4:09,,,,,2021-11-27T16:48Z,2021-11-27T20:57Z,25.8,29.95
feed,2021-11-28T05:57Z,2021-11-28T06:10Z,00:12,,breast,00:12L,,2021-11-27T20:57Z,2021-11-27T21:10Z,29.95,30.166666666666668
feed,2021-11-28T06:25Z,2021-11-28T06:30Z,00:05,00:05R,breast,,,2021-11-27T21:25Z,2021-11-27T21:30Z,30.416666666666668,30.5
sleep,2021-11-28T19:17Z,2021-11-28T23:31Z,4:13,,,,,2021-11-28T10:17Z,2021-11-28T14:31Z,19.283333333333335,23.516666666666666
feed,2021-11-28T23:31Z,2021-11-28T23:44Z,00:13,00:13R,breast,,,2021-11-28T14:31Z,2021-11-28T14:44Z,23.516666666666666,23.733333333333334
sleep,2021-11-28T23:45Z,2021-11-29T03:53Z,4:08,,,,,2021-11-28T14:45Z,2021-11-28T18:53Z,23.75,27.883333333333333
feed,2021-11-29T03:53Z,2021-11-29T04:03Z,00:10,,breast,00:10L,,2021-11-28T18:53Z,2021-11-28T19:03Z,27.883333333333333,28.05
sleep,2021-11-29T04:03Z,2021-11-29T06:26Z,2:22,,,,,2021-11-28T19:03Z,2021-11-28T21:26Z,28.05,30.433333333333334
feed,2021-11-29T06:26Z,2021-11-29T06:45Z,00:19,00:19R,breast,,,2021-11-28T21:26Z,2021-11-28T21:45Z,30.433333333333334,30.75
sleep,2021-11-29T08:40Z,2021-11-29T09:20Z,0:40,,,,,2021-11-28T23:40Z,2021-11-29T00:20Z,32.666666666666664,33.333333333333336
sleep,2021-11-29T19:45Z,2021-11-29T20:38Z,0:52,,,,,2021-11-29T10:45Z,2021-11-29T11:38Z,19.75,20.633333333333333
feed,2021-11-29T20:38Z,2021-11-29T20:59Z,00:20,00:14R,breast,00:06L,,2021-11-29T11:38Z,2021-11-29T11:59Z,20.633333333333333,20.983333333333334
sleep,2021-11-29T20:59Z,2021-11-30T01:35Z,4:36,,,,,2021-11-29T11:59Z,2021-11-29T16:35Z,20.983333333333334,25.583333333333332
feed,2021-11-30T01:35Z,2021-11-30T01:51Z,00:16,00:07R,breast,00:09L,,2021-11-29T16:35Z,2021-11-29T16:51Z,25.583333333333332,25.85
sleep,2021-11-30T01:56Z,2021-11-30T06:19Z,4:23,,,,,2021-11-29T16:56Z,2021-11-29T21:19Z,25.933333333333334,30.316666666666666
feed,2021-11-30T06:20Z,2021-11-30T06:37Z,00:17,00:09R,breast,00:08L,,2021-11-29T21:20Z,2021-11-29T21:37Z,30.333333333333332,30.616666666666667
sleep,2021-11-30T06:40Z,2021-11-30T08:33Z,1:53,,,,,2021-11-29T21:40Z,2021-11-29T23:33Z,30.666666666666668,32.55
sleep,2021-11-30T19:17Z,2021-11-30T22:51Z,3:33,,,wokeUpChild,,2021-11-30T10:17Z,2021-11-30T13:51Z,19.283333333333335,22.85
feed,2021-11-30T22:51Z,2021-11-30T23:02Z,00:11,00:11R,breast,,,2021-11-30T13:51Z,2021-11-30T14:02Z,22.85,23.033333333333335
sleep,2021-11-30T23:02Z,2021-12-01T01:24Z,2:21,,,,,2021-11-30T14:02Z,2021-11-30T16:24Z,23.033333333333335,25.4
feed,2021-12-01T01:24Z,2021-12-01T01:36Z,00:11,,breast,00:11L,,2021-11-30T16:24Z,2021-11-30T16:36Z,25.4,25.6
feed,2021-12-01T01:40Z,2021-12-01T01:48Z,00:07,00:07R,breast,,,2021-11-30T16:40Z,2021-11-30T16:48Z,25.666666666666668,25.8
sleep,2021-12-01T01:48Z,2021-12-01T05:12Z,3:23,,,,,2021-11-30T16:48Z,2021-11-30T20:12Z,25.8,29.2
feed,2021-12-01T05:12Z,2021-12-01T05:42Z,00:30,00:16R,breast,00:13L,,2021-11-30T20:12Z,2021-11-30T20:42Z,29.2,29.7
sleep,2021-12-01T05:43Z,2021-12-01T08:40Z,2:56,,,,,2021-11-30T20:43Z,2021-11-30T23:40Z,29.716666666666665,32.666666666666664
sleep,2021-12-01T19:12Z,2021-12-01T22:38Z,3:26,,,upset,,2021-12-01T10:12Z,2021-12-01T13:38Z,19.2,22.633333333333333
feed,2021-12-01T22:42Z,2021-12-01T23:02Z,00:20,00:09R,breast,00:10L,,2021-12-01T13:42Z,2021-12-01T14:02Z,22.7,23.033333333333335
sleep,2021-12-01T23:02Z,2021-12-02T03:07Z,4:04,,,,,2021-12-01T14:02Z,2021-12-01T18:07Z,23.033333333333335,27.116666666666667
sleep,2021-12-02T03:07Z,2021-12-02T03:17Z,0:10,,,,,2021-12-01T18:07Z,2021-12-01T18:17Z,27.116666666666667,27.283333333333335
feed,2021-12-02T03:17Z,2021-12-02T03:35Z,00:18,00:04R,breast,00:13L,,2021-12-01T18:17Z,2021-12-01T18:35Z,27.283333333333335,27.583333333333332
sleep,2021-12-02T03:36Z,2021-12-02T07:12Z,3:36,,,,,2021-12-01T18:36Z,2021-12-01T22:12Z,27.6,31.2
sleep,2021-12-02T08:43Z,2021-12-02T09:52Z,1:09,,,,,2021-12-01T23:43Z,2021-12-02T00:52Z,32.71666666666667,33.86666666666667
sleep,2021-12-02T08:43Z,2021-12-02T09:45Z,1:02,,,,,2021-12-01T23:43Z,2021-12-02T00:45Z,32.71666666666667,33.75
sleep,2021-12-02T21:04Z,2021-12-03T01:24Z,4:19,,,,,2021-12-02T12:04Z,2021-12-02T16:24Z,21.066666666666666,25.4
feed,2021-12-03T01:26Z,2021-12-03T01:41Z,00:15,00:07R,breast,00:07L,,2021-12-02T16:26Z,2021-12-02T16:41Z,25.433333333333334,25.683333333333334
sleep,2021-12-03T01:46Z,2021-12-03T05:29Z,3:42,,,,,2021-12-02T16:46Z,2021-12-02T20:29Z,25.766666666666666,29.483333333333334
feed,2021-12-03T05:35Z,2021-12-03T05:45Z,00:10,00:05R,breast,00:05L,,2021-12-02T20:35Z,2021-12-02T20:45Z,29.583333333333332,29.75
sleep,2021-12-03T05:45Z,2021-12-03T07:43Z,1:58,,,,,2021-12-02T20:45Z,2021-12-02T22:43Z,29.75,31.716666666666665
sleep,2021-12-03T20:42Z,2021-12-04T00:22Z,3:40,,,,,2021-12-03T11:42Z,2021-12-03T15:22Z,20.7,24.366666666666667
feed,2021-12-04T00:29Z,2021-12-04T00:47Z,00:18,00:08R,breast,00:09L,,2021-12-03T15:29Z,2021-12-03T15:47Z,24.483333333333334,24.783333333333335
sleep,2021-12-04T00:52Z,2021-12-04T06:51Z,5:58,,,,,2021-12-03T15:52Z,2021-12-03T21:51Z,24.866666666666667,30.85
feed,2021-12-04T06:52Z,2021-12-04T07:01Z,00:09,00:09R,breast,,,2021-12-03T21:52Z,2021-12-03T22:01Z,30.866666666666667,31.016666666666666
sleep,2021-12-04T07:01Z,2021-12-04T09:08Z,2:06,,,,,2021-12-03T22:01Z,2021-12-04T00:08Z,31.016666666666666,33.13333333333333
sleep,2021-12-04T20:06Z,2021-12-04T20:10Z,0:03,,,,,2021-12-04T11:06Z,2021-12-04T11:10Z,20.1,20.166666666666668
feed,2021-12-04T20:17Z,2021-12-04T20:38Z,00:21,00:10R,breast,00:10L,,2021-12-04T11:17Z,2021-12-04T11:38Z,20.283333333333335,20.633333333333333
sleep,2021-12-04T20:46Z,2021-12-05T00:58Z,4:12,,,,,2021-12-04T11:46Z,2021-12-04T15:58Z,20.766666666666666,24.966666666666665
feed,2021-12-05T00:58Z,2021-12-05T01:07Z,00:08,00:08R,breast,,,2021-12-04T15:58Z,2021-12-04T16:07Z,24.966666666666665,25.116666666666667
sleep,2021-12-05T01:07Z,2021-12-05T04:27Z,3:20,,,,,2021-12-04T16:07Z,2021-12-04T19:27Z,25.116666666666667,28.45
feed,2021-12-05T04:27Z,2021-12-05T04:36Z,00:09,00:04R,breast,00:04L,,2021-12-04T19:27Z,2021-12-04T19:36Z,28.45,28.6
sleep,2021-12-05T04:36Z,2021-12-05T08:19Z,3:43,,,,,2021-12-04T19:36Z,2021-12-04T23:19Z,28.6,32.31666666666667
sleep,2021-12-05T20:24Z,2021-12-06T00:58Z,4:34,,,,,2021-12-05T11:24Z,2021-12-05T15:58Z,20.4,24.966666666666665
feed,2021-12-06T00:58Z,2021-12-06T01:06Z,00:08,00:08R,breast,,,2021-12-05T15:58Z,2021-12-05T16:06Z,24.966666666666665,25.1
sleep,2021-12-06T01:06Z,2021-12-06T04:36Z,3:29,,,,,2021-12-05T16:06Z,2021-12-05T19:36Z,25.1,28.6
feed,2021-12-06T04:36Z,2021-12-06T04:44Z,00:08,00:04R,breast,00:04L,,2021-12-05T19:36Z,2021-12-05T19:44Z,28.6,28.733333333333334
sleep,2021-12-06T04:44Z,2021-12-06T08:15Z,3:31,,,,,2021-12-05T19:44Z,2021-12-05T23:15Z,28.733333333333334,32.25
sleep,2021-12-06T20:23Z,2021-12-07T02:22Z,5:58,,,,,2021-12-06T11:23Z,2021-12-06T17:22Z,20.383333333333333,26.366666666666667
feed,2021-12-07T02:23Z,2021-12-07T02:31Z,00:07,00:07R,breast,,,2021-12-06T17:23Z,2021-12-06T17:31Z,26.383333333333333,26.516666666666666
sleep,2021-12-07T02:31Z,2021-12-07T05:45Z,3:14,,,,,2021-12-06T17:31Z,2021-12-06T20:45Z,26.516666666666666,29.75
feed,2021-12-07T05:46Z,2021-12-07T05:59Z,00:13,00:06R,breast,00:06L,,2021-12-06T20:46Z,2021-12-06T20:59Z,29.766666666666666,29.983333333333334
sleep,2021-12-07T05:59Z,2021-12-07T08:21Z,2:21,,,,,2021-12-06T20:59Z,2021-12-06T23:21Z,29.983333333333334,32.35
sleep,2021-12-07T19:28Z,2021-12-07T19:54Z,0:25,,,,,2021-12-07T10:28Z,2021-12-07T10:54Z,19.466666666666665,19.9
feed,2021-12-07T20:00Z,2021-12-07T20:10Z,00:10,00:10R,breast,,,2021-12-07T11:00Z,2021-12-07T11:10Z,20,20.166666666666668
feed,2021-12-07T20:15Z,2021-12-07T20:24Z,00:09,00:04R,breast,00:04L,,2021-12-07T11:15Z,2021-12-07T11:24Z,20.25,20.4
sleep,2021-12-07T20:23Z,2021-12-08T01:20Z,4:56,,,,,2021-12-07T11:23Z,2021-12-07T16:20Z,20.383333333333333,25.333333333333332
feed,2021-12-08T01:22Z,2021-12-08T01:31Z,00:09,00:09R,breast,,,2021-12-07T16:22Z,2021-12-07T16:31Z,25.366666666666667,25.516666666666666
sleep,2021-12-08T01:31Z,2021-12-08T04:22Z,2:51,,,,,2021-12-07T16:31Z,2021-12-07T19:22Z,25.516666666666666,28.366666666666667
feed,2021-12-08T04:27Z,2021-12-08T04:37Z,00:09,,breast,00:09L,,2021-12-07T19:27Z,2021-12-07T19:37Z,28.45,28.616666666666667
sleep,2021-12-08T04:48Z,2021-12-08T08:09Z,3:20,,,,,2021-12-07T19:48Z,2021-12-07T23:09Z,28.8,32.15
feed,2021-12-08T23:04Z,2021-12-08T23:15Z,00:10,00:05R,breast,00:04L,,2021-12-08T14:04Z,2021-12-08T14:15Z,23.066666666666666,23.25
sleep,2021-12-08T23:15Z,2021-12-09T02:34Z,3:18,,,,,2021-12-08T14:15Z,2021-12-08T17:34Z,23.25,26.566666666666666
feed,2021-12-09T02:42Z,2021-12-09T02:54Z,00:11,00:11R,breast,,,2021-12-08T17:42Z,2021-12-08T17:54Z,26.7,26.9
feed,2021-12-09T03:05Z,2021-12-09T03:12Z,00:07,00:03R,breast,00:03L,,2021-12-08T18:05Z,2021-12-08T18:12Z,27.083333333333332,27.2
sleep,2021-12-09T03:12Z,2021-12-09T06:33Z,3:20,,,,,2021-12-08T18:12Z,2021-12-08T21:33Z,27.2,30.55
feed,2021-12-09T06:30Z,2021-12-09T07:00Z,00:30,00:15R,breast,00:15L,,2021-12-08T21:30Z,2021-12-08T22:00Z,30.5,31
sleep,2021-12-09T08:44Z,2021-12-09T09:44Z,1:00,,,,,2021-12-08T23:44Z,2021-12-09T00:44Z,32.733333333333334,33.733333333333334
sleep,2021-12-09T19:26Z,2021-12-09T21:06Z,1:39,,,,,2021-12-09T10:26Z,2021-12-09T12:06Z,19.433333333333334,21.1
feed,2021-12-09T21:10Z,2021-12-09T21:29Z,00:19,00:10R,breast,00:09L,,2021-12-09T12:10Z,2021-12-09T12:29Z,21.166666666666668,21.483333333333334
sleep,2021-12-09T21:29Z,2021-12-10T01:39Z,4:10,,,,,2021-12-09T12:29Z,2021-12-09T16:39Z,21.483333333333334,25.65
feed,2021-12-10T01:39Z,2021-12-10T01:57Z,00:18,00:09R,breast,00:09L,,2021-12-09T16:39Z,2021-12-09T16:57Z,25.65,25.95
sleep,2021-12-10T02:00Z,2021-12-10T06:13Z,4:12,,,,,2021-12-09T17:00Z,2021-12-09T21:13Z,26,30.216666666666665
feed,2021-12-10T06:13Z,2021-12-10T06:29Z,00:16,00:09R,breast,00:06L,,2021-12-09T21:13Z,2021-12-09T21:29Z,30.216666666666665,30.483333333333334
sleep,2021-12-10T06:30Z,2021-12-10T09:05Z,2:35,,,,,2021-12-09T21:30Z,2021-12-10T00:05Z,30.5,33.083333333333336
sleep,2021-12-10T20:50Z,2021-12-10T22:16Z,1:26,,,,,2021-12-10T11:50Z,2021-12-10T13:16Z,20.833333333333332,22.266666666666666
sleep,2021-12-10T23:04Z,2021-12-11T03:23Z,4:19,,,,,2021-12-10T14:04Z,2021-12-10T18:23Z,23.066666666666666,27.383333333333333
feed,2021-12-11T03:23Z,2021-12-11T03:40Z,00:16,00:08R,breast,00:08L,,2021-12-10T18:23Z,2021-12-10T18:40Z,27.383333333333333,27.666666666666668
sleep,2021-12-11T03:40Z,2021-12-11T06:52Z,3:11,,,,,2021-12-10T18:40Z,2021-12-10T21:52Z,27.666666666666668,30.866666666666667
sleep,2021-12-11T08:35Z,2021-12-11T09:25Z,0:50,,,,,2021-12-10T23:35Z,2021-12-11T00:25Z,32.583333333333336,33.416666666666664
sleep,2021-12-11T19:45Z,2021-12-11T21:17Z,1:32,,,,,2021-12-11T10:45Z,2021-12-11T12:17Z,19.75,21.283333333333335
feed,2021-12-11T21:17Z,2021-12-11T21:38Z,00:20,00:11R,breast,00:09L,,2021-12-11T12:17Z,2021-12-11T12:38Z,21.283333333333335,21.633333333333333
sleep,2021-12-11T21:38Z,2021-12-12T00:11Z,2:33,,,,,2021-12-11T12:38Z,2021-12-11T15:11Z,21.633333333333333,24.183333333333334
feed,2021-12-12T00:11Z,2021-12-12T00:28Z,00:17,00:07R,breast,00:09L,,2021-12-11T15:11Z,2021-12-11T15:28Z,24.183333333333334,24.466666666666665
sleep,2021-12-12T00:37Z,2021-12-12T04:49Z,4:11,,,,,2021-12-11T15:37Z,2021-12-11T19:49Z,24.616666666666667,28.816666666666666
sleep,2021-12-12T22:46Z,2021-12-13T05:00Z,6:13,,,,,2021-12-12T13:46Z,2021-12-12T20:00Z,22.766666666666666,29
feed,2021-12-13T05:00Z,2021-12-13T05:11Z,00:11,00:05R,breast,00:05L,,2021-12-12T20:00Z,2021-12-12T20:11Z,29,29.183333333333334
sleep,2021-12-13T05:11Z,2021-12-13T07:03Z,1:52,,,,,2021-12-12T20:11Z,2021-12-12T22:03Z,29.183333333333334,31.05
sleep,2021-12-13T08:54Z,2021-12-13T09:34Z,0:39,,,,,2021-12-12T23:54Z,2021-12-13T00:34Z,32.9,33.56666666666667
sleep,2021-12-13T20:40Z,2021-12-14T04:52Z,8:12,,,,,2021-12-13T11:40Z,2021-12-13T19:52Z,20.666666666666668,28.866666666666667
feed,2021-12-14T04:42Z,2021-12-14T05:14Z,00:32,00:15R,breast,00:16L,,2021-12-13T19:42Z,2021-12-13T20:14Z,28.7,29.233333333333334
sleep,2021-12-14T05:14Z,2021-12-14T07:19Z,2:04,,,,,2021-12-13T20:14Z,2021-12-13T22:19Z,29.233333333333334,31.316666666666666
sleep,2021-12-14T19:49Z,2021-12-15T03:34Z,7:44,,,,,2021-12-14T10:49Z,2021-12-14T18:34Z,19.816666666666666,27.566666666666666
feed,2021-12-15T03:34Z,2021-12-15T03:51Z,00:17,00:08R,breast,00:08L,,2021-12-14T18:34Z,2021-12-14T18:51Z,27.566666666666666,27.85
sleep,2021-12-15T03:50Z,2021-12-15T07:49Z,3:59,,,,,2021-12-14T18:50Z,2021-12-14T22:49Z,27.833333333333332,31.816666666666666
sleep,2021-12-15T20:47Z,2021-12-16T00:38Z,3:50,,,,,2021-12-15T11:47Z,2021-12-15T15:38Z,20.783333333333335,24.633333333333333
feed,2021-12-16T00:38Z,2021-12-16T00:56Z,00:18,00:08R,breast,00:09L,,2021-12-15T15:38Z,2021-12-15T15:56Z,24.633333333333333,24.933333333333334
sleep,2021-12-16T00:56Z,2021-12-16T06:08Z,5:11,,,,,2021-12-15T15:56Z,2021-12-15T21:08Z,24.933333333333334,30.133333333333333
feed,2021-12-16T06:08Z,2021-12-16T06:21Z,00:13,,breast,00:13L,,2021-12-15T21:08Z,2021-12-15T21:21Z,30.133333333333333,30.35
